customerid,value
customer-33681583805,1
customer-263245990,1
customer-33693986815,1
customer-33717825502,1
customer-33724462915,1
customer-33728622705,1
customer-33729832505,1
customer-89373802,1
customer-263334050,1
customer-84979882902,1
customer-33753219315,1
customer-787521536,1
customer-263577037,1
customer-787855326,1
customer-9223372034561490000,1
customer-33810101015,1
customer-84907862902,1
customer-33826203015,1
customer-33835877215,1
customer-33835891705,1
customer-33836800502,1
customer-33857491905,1
customer-33865051502,1
customer-44364843502,1
customer-788132120,1
customer-33883705102,1
customer-788193580,1
customer-33894175005,1
customer-788323551,1
customer-788439710,1
customer-33922785902,1
customer-788683671,1
customer-33939799915,1
customer-33943564602,1
customer-788900666,1
customer-789112976,1
customer-33947984005,1
customer-33953635315,1
customer-789147041,1
customer-263670490,1
customer-789240020,1
customer-789251620,1
customer-33993605415,1
customer-34006431602,1
customer-263938126,1
customer-34012202502,1
customer-789392696,1
customer-34032919215,1
customer-34033266505,1
customer-789710176,1
customer-34035248905,1
customer-34037482502,1
customer-34053565302,1
customer-34059115102,1
customer-34064171105,1
customer-264125760,1
customer-34089934702,1
customer-34101032002,1
customer-34102320302,1
customer-264127696,1
customer-264132017,1
customer-34107066315,1
customer-264237206,1
customer-790099806,1
customer-790362116,1
customer-34133632715,1
customer-34136825715,1
customer-790544681,1
customer-34141664205,1
customer-34151379402,1
customer-790666606,1
customer-34154495802,1
customer-34165401815,1
customer-34168722402,1
customer-34179267915,1
customer-29247866,1
customer-34213338205,1
customer-34216571002,1
customer-34221590615,1
customer-34221597515,1
customer-34222969305,1
customer-264292941,1
customer-34248817502,1
customer-34255932515,1
customer-34260140215,1
customer-791180200,1
customer-34266955115,1
customer-34290106115,1
customer-34292480005,1
customer-34316682805,1
customer-791222366,1
customer-34323996315,1
customer-34334171602,1
customer-34367139302,1
customer-34368803705,1
customer-34399430305,1
customer-34411991505,1
customer-34412414615,1
customer-44345775815,1
customer-34416336402,1
customer-34416701602,1
customer-34417757902,1
customer-34417810302,1
customer-34419086415,1
customer-34423864802,1
customer-264343416,1
customer-34453141905,1
customer-34456667705,1
customer-34457774202,1
customer-34464363505,1
customer-791410451,1
customer-34473978515,1
customer-89635000,1
customer-44343714215,1
customer-791716040,1
customer-34519572215,1
customer-34525108215,1
customer-34543606515,1
customer-264484216,1
customer-44338230415,1
customer-34554041705,1
customer-34564373302,1
customer-34580793002,1
customer-34592370605,1
customer-34592518715,1
customer-34595002815,1
customer-34596008702,1
customer-34597402615,1
customer-792056936,1
customer-792131606,1
customer-792179946,1
customer-34631713505,1
customer-34635944615,1
customer-792248171,1
customer-44320798302,1
customer-34652831115,1
customer-34662733315,1
customer-34665367502,1
customer-34668287002,1
customer-792289580,1
customer-34671076315,1
customer-34683781802,1
customer-792370006,1
customer-34688013802,1
customer-792680186,1
customer-34695231902,1
customer-34697990502,1
customer-34703343115,1
customer-34703493902,1
customer-34708621002,1
customer-34714431402,1
customer-44303657202,1
customer-91586273502,1
customer-792780051,1
customer-34743804405,1
customer-792781441,1
customer-34754800305,1
customer-34764090615,1
customer-34765219105,1
customer-34767128315,1
customer-34768193005,1
customer-34779926415,1
customer-34781128412,1
customer-792864060,1
customer-792895096,1
customer-34807472205,1
customer-34812548715,1
customer-264705180,1
customer-264800971,1
customer-34825430515,1
customer-34831289815,1
customer-34843262105,1
customer-91575107502,1
customer-34873878302,1
customer-793575561,1
customer-34886290605,1
customer-34887280102,1
customer-34893998302,1
customer-84860928402,1
customer-34895604505,1
customer-34901457415,1
customer-264835490,1
customer-34905113615,1
customer-90002204,1
customer-34925454515,1
customer-34933511715,1
customer-34935290105,1
customer-34936098402,1
customer-44287196805,1
customer-34950242515,1
customer-91575048502,1
customer-34971851415,1
customer-34977981905,1
customer-34996049915,1
customer-35011239405,1
customer-44210355302,1
customer-35030537615,1
customer-35051016015,1
customer-35052028902,1
customer-84836331402,1
customer-35062066315,1
customer-794230086,1
customer-265231867,1
customer-794460406,1
customer-35087612205,1
customer-35091127805,1
customer-265445116,1
customer-794605636,1
customer-35097728915,1
customer-35106965005,1
customer-35114616502,1
customer-35119954202,1
customer-91584239602,1
customer-35123594705,1
customer-91580949902,1
customer-35129350015,1
customer-35154991205,1
customer-265597606,1
customer-35162066415,1
customer-35163665305,1
customer-35164204005,1
customer-90434571,1
customer-35171082905,1
customer-35179243405,1
customer-794913941,1
customer-795037701,1
customer-35197220915,1
customer-35199945405,1
customer-35214441305,1
customer-35233832205,1
customer-29366722,1
customer-795215150,1
customer-35252930902,1
customer-90564221,1
customer-795275091,1
customer-35272692505,1
customer-44158715105,1
customer-35279876002,1
customer-35283760205,1
customer-90745461,1
customer-35290250205,1
customer-35307454902,1
customer-35308038705,1
customer-35316928415,1
customer-91580901102,1
customer-795482526,1
customer-35340912802,1
customer-265853340,1
customer-35345619615,1
customer-795644841,1
customer-35354402915,1
customer-35363328905,1
customer-35376229505,1
customer-795648811,1
customer-35379561705,1
customer-35380628005,1
customer-795803480,1
customer-35387274505,1
customer-44102116002,1
customer-795978756,1
customer-35393381302,1
customer-35396432205,1
customer-795993820,1
customer-35397408705,1
customer-35399215805,1
customer-796044311,1
customer-35402733405,1
customer-35404193305,1
customer-35405092005,1
customer-796085416,1
customer-35407430805,1
customer-35407747505,1
customer-35413558302,1
customer-35415227105,1
customer-796502110,1
customer-796536991,1
customer-2080026,1
customer-266054476,1
customer-35425420705,1
customer-35429516015,1
customer-90909454,1
customer-266249650,1
customer-35444918305,1
customer-797211676,1
customer-35451779202,1
customer-35456214702,1
customer-820694,1
customer-44063565002,1
customer-35492137305,1
customer-35493184915,1
customer-35498237002,1
customer-35503505115,1
customer-35517038305,1
customer-797297300,1
customer-35526489815,1
customer-44042979305,1
customer-266325840,1
customer-35547486415,1
customer-35558582805,1
customer-797566631,1
customer-35577547415,1
customer-35589549105,1
customer-35591948315,1
customer-35592489805,1
customer-797711200,1
customer-35604628005,1
customer-35611851815,1
customer-797866656,1
customer-44039009205,1
customer-35634043402,1
customer-35636853105,1
customer-35640247805,1
customer-35642754215,1
customer-797889906,1
customer-35647510002,1
customer-35651875605,1
customer-35656721715,1
customer-35657272405,1
customer-35657777902,1
customer-35662743515,1
customer-35664525415,1
customer-29675790,1
customer-35678836705,1
customer-35686821015,1
customer-44035665802,1
customer-35694522602,1
customer-35700266115,1
customer-35700479502,1
customer-797969401,1
customer-35704696805,1
customer-35712203102,1
customer-90996271,1
customer-35721505302,1
customer-35727057715,1
customer-798082080,1
customer-35757154005,1
customer-35783773315,1
customer-35785918505,1
customer-35788365115,1
customer-35792625405,1
customer-798431481,1
customer-35796998215,1
customer-35816413302,1
customer-798467616,1
customer-266588966,1
customer-35834407602,1
customer-35837279902,1
customer-35844156105,1
customer-35850777602,1
customer-35858167802,1
customer-35861055715,1
customer-35872122105,1
customer-35874640015,1
customer-35892073605,1
customer-35896783005,1
customer-266649081,1
customer-798650826,1
customer-35924502005,1
customer-35932651615,1
customer-798693481,1
customer-35941540615,1
customer-44029670505,1
customer-35959442415,1
customer-35965067905,1
customer-798753991,1
customer-799010310,1
customer-799045140,1
customer-35982531705,1
customer-35983225105,1
customer-799046251,1
customer-799063761,1
customer-799065486,1
customer-36010745902,1
customer-36017517005,1
customer-266735917,1
customer-36022115902,1
customer-36023164215,1
customer-91584127602,1
customer-36036072302,1
customer-36036243305,1
customer-36038520302,1
customer-9035885,1
customer-36043545805,1
customer-36060348505,1
customer-36064758915,1
customer-36066517802,1
customer-266932941,1
customer-36079696405,1
customer-91337370,1
customer-36100419005,1
customer-36104846515,1
customer-799525531,1
customer-36110012105,1
customer-36113420705,1
customer-36116400615,1
customer-30007941,1
customer-36122062505,1
customer-36125359102,1
customer-36129631205,1
customer-36129759505,1
customer-36130861205,1
customer-799814266,1
customer-36133184605,1
customer-799919026,1
customer-84790624602,1
customer-84753929802,1
customer-36192991002,1
customer-36193286102,1
customer-43954853305,1
customer-36206085405,1
customer-36269311515,1
customer-36302505105,1
customer-30211378,1
customer-36321796802,1
customer-267434686,1
customer-36344144705,1
customer-36348727205,1
customer-36358424215,1
customer-800643651,1
customer-800704640,1
customer-36365685405,1
customer-800725911,1
customer-36371817205,1
customer-800726276,1
customer-800747471,1
customer-800896196,1
customer-801112861,1
customer-801149591,1
customer-36421371305,1
customer-801370851,1
customer-36432650305,1
customer-36435253805,1
customer-36437600905,1
customer-36443826805,1
customer-43934530105,1
customer-91561036,1
customer-36453821515,1
customer-36457300205,1
customer-36479549105,1
customer-36511553015,1
customer-36515101705,1
customer-43908881105,1
customer-267529320,1
customer-36530574515,1
customer-36536763415,1
customer-801611440,1
customer-36556550005,1
customer-36556634205,1
customer-267622417,1
customer-91962062,1
customer-36584524305,1
customer-801819246,1
customer-36585748115,1
customer-91988014,1
customer-36592390305,1
customer-36593405505,1
customer-36593574105,1
customer-802070861,1
customer-36604697505,1
customer-36606873902,1
customer-36610189015,1
customer-36614768405,1
customer-84731444902,1
customer-36618997605,1
customer-802107290,1
customer-36632886515,1
customer-36640504005,1
customer-802332256,1
customer-92034170,1
customer-802547510,1
customer-802554351,1
customer-36662929705,1
customer-43901522302,1
customer-267880746,1
customer-36678414605,1
customer-802786000,1
customer-36696369915,1
customer-92169034,1
customer-36705100605,1
customer-802821180,1
customer-36725573805,1
customer-802890256,1
customer-36733455202,1
customer-803081910,1
customer-803092446,1
customer-268538241,1
customer-36747388415,1
customer-92268844,1
customer-36761430705,1
customer-803168210,1
customer-36769463105,1
customer-36769493915,1
customer-36775164402,1
customer-36788725002,1
customer-36791478905,1
customer-36797618805,1
customer-803613936,1
customer-43886551305,1
customer-36803037205,1
customer-43878810615,1
customer-36804202902,1
customer-803834661,1
customer-36811448302,1
customer-803862401,1
customer-36817736605,1
customer-268785137,1
customer-92466226,1
customer-91580841802,1
customer-36862699905,1
customer-36865459515,1
customer-36875309715,1
customer-36887098615,1
customer-804012850,1
customer-91580809502,1
customer-36902978115,1
customer-36912532115,1
customer-804320876,1
customer-43866257315,1
customer-269321967,1
customer-269327207,1
customer-92733687,1
customer-36958954805,1
customer-804613876,1
customer-36965644805,1
customer-36969821705,1
customer-36984652502,1
customer-804764970,1
customer-43852364615,1
customer-91574969702,1
customer-37012282815,1
customer-37022789802,1
customer-37033141402,1
customer-37035973705,1
customer-43809124702,1
customer-37062624915,1
customer-37068603702,1
customer-37071792105,1
customer-37077311015,1
customer-37078381305,1
customer-37079956805,1
customer-37081600605,1
customer-37083344705,1
customer-37084481315,1
customer-37086223515,1
customer-37099581215,1
customer-37103514905,1
customer-43778742905,1
customer-43773024002,1
customer-805011256,1
customer-37154759002,1
customer-805132450,1
customer-37167369315,1
customer-37167801115,1
customer-37169218205,1
customer-37169646505,1
customer-37184974615,1
customer-37200634615,1
customer-37200719715,1
customer-30214070,1
customer-37210356505,1
customer-37215850105,1
customer-37225629005,1
customer-37227209505,1
customer-37248017915,1
customer-269575647,1
customer-37251770805,1
customer-37256226115,1
customer-37262654302,1
customer-37271294412,1
customer-37290892305,1
customer-91574876402,1
customer-37302300505,1
customer-37308583105,1
customer-270100160,1
customer-37319585405,1
customer-37330542805,1
customer-805469030,1
customer-37337763805,1
customer-37340434305,1
customer-43766009105,1
customer-37345063305,1
customer-270134586,1
customer-805740731,1
customer-805869770,1
customer-37382210905,1
customer-37383353615,1
customer-84636948902,1
customer-37395483405,1
customer-806244166,1
customer-37402437505,1
customer-37404343715,1
customer-806251690,1
customer-37428738805,1
customer-37434037315,1
customer-37440934015,1
customer-806263066,1
customer-37454252115,1
customer-37458456715,1
customer-37459840615,1
customer-84612107702,1
customer-806422671,1
customer-37461916015,1
customer-37466059615,1
customer-37471252305,1
customer-37474077715,1
customer-37476554715,1
customer-92951200,1
customer-37478488915,1
customer-270486690,1
customer-37484290005,1
customer-37489734015,1
customer-806774096,1
customer-37500841905,1
customer-37522386505,1
customer-37524117615,1
customer-43755599102,1
customer-37538543005,1
customer-270543831,1
customer-806969916,1
customer-37563872202,1
customer-807333521,1
customer-92975080,1
customer-37577572602,1
customer-43704889615,1
customer-37584077702,1
customer-37585844205,1
customer-37587480405,1
customer-270855816,1
customer-93079988,1
customer-807656586,1
customer-37598914805,1
customer-37608047705,1
customer-37609897715,1
customer-43692687805,1
customer-37612821602,1
customer-270904236,1
customer-37619694405,1
customer-270955027,1
customer-37622711105,1
customer-37624579305,1
customer-37633118615,1
customer-43646684805,1
customer-37642132215,1
customer-37643907615,1
customer-37650080705,1
customer-37654518905,1
customer-37660726605,1
customer-37670288305,1
customer-37674518615,1
customer-37675498505,1
customer-271490266,1
customer-37685773205,1
customer-37691167502,1
customer-37692959915,1
customer-37693155215,1
customer-37702350305,1
customer-808063716,1
customer-37709591005,1
customer-37716575115,1
customer-37722491005,1
customer-808074861,1
customer-37731892702,1
customer-37744321605,1
customer-37744530005,1
customer-30331466,1
customer-271636471,1
customer-37757507105,1
customer-37758675115,1
customer-37767811205,1
customer-37769262602,1
customer-37777061802,1
customer-37780512402,1
customer-37799203215,1
customer-37801878302,1
customer-37816269705,1
customer-43599823405,1
customer-37862682505,1
customer-37881773805,1
customer-37889126505,1
customer-271683980,1
customer-37894722415,1
customer-37895904115,1
customer-37907381505,1
customer-37915311615,1
customer-37918485615,1
customer-37938514205,1
customer-37938980815,1
customer-37942150515,1
customer-37945070805,1
customer-37949221302,1
customer-808817100,1
customer-91574874302,1
customer-808956221,1
customer-37974705205,1
customer-43559281205,1
customer-37987081005,1
customer-37988247815,1
customer-37991270605,1
customer-37992308715,1
customer-38021798805,1
customer-38022071205,1
customer-38024222705,1
customer-808982430,1
customer-84543993802,1
customer-43548441512,1
customer-809223331,1
customer-38044305005,1
customer-43489177405,1
customer-43485935802,1
customer-38060323805,1
customer-38065161202,1
customer-38066355905,1
customer-38067612105,1
customer-809293420,1
customer-38075677805,1
customer-38077506705,1
customer-809448690,1
customer-38080823002,1
customer-38082101015,1
customer-809457616,1
customer-38095721505,1
customer-38096717205,1
customer-38097037215,1
customer-38111199415,1
customer-38116491505,1
customer-38117823405,1
customer-38119027415,1
customer-38135643915,1
customer-809509880,1
customer-38144862105,1
customer-38145116605,1
customer-38163637805,1
customer-38167209905,1
customer-84541888902,1
customer-38177197205,1
customer-38178867205,1
customer-38189010405,1
customer-38210033005,1
customer-93266792,1
customer-38224690705,1
customer-84492867102,1
customer-38234499205,1
customer-38244327415,1
customer-38257601315,1
customer-38265820415,1
customer-272109746,1
customer-38270238002,1
customer-810022066,1
customer-38280050115,1
customer-38285034202,1
customer-38310145605,1
customer-38327001105,1
customer-38334340815,1
customer-38335139302,1
customer-38335473515,1
customer-38338570805,1
customer-38344549005,1
customer-38346063015,1
customer-30427006,1
customer-810285346,1
customer-38413145402,1
customer-810316536,1
customer-38423649305,1
customer-38435887405,1
customer-38436709002,1
customer-38437919005,1
customer-43443012215,1
customer-38447313502,1
customer-38462829615,1
customer-38479582315,1
customer-38483297915,1
customer-272206946,1
customer-38489739015,1
customer-38490006305,1
customer-38490323215,1
customer-43406621602,1
customer-810472030,1
customer-38494523815,1
customer-38502767202,1
customer-38510736202,1
customer-38512607005,1
customer-38520193305,1
customer-38527723505,1
customer-93501816,1
customer-38540014405,1
customer-38551981915,1
customer-38553705902,1
customer-272298776,1
customer-810860626,1
customer-810991541,1
customer-38584938805,1
customer-38592841505,1
customer-38600779805,1
customer-38606186705,1
customer-38612495505,1
customer-38622103505,1
customer-811224761,1
customer-38630292702,1
customer-43379444505,1
customer-43360597302,1
customer-38654663805,1
customer-38667391402,1
customer-93617910,1
customer-38673138102,1
customer-38682184905,1
customer-811582201,1
customer-811801726,1
customer-38699034605,1
customer-38714821405,1
customer-38721891702,1
customer-272423032,1
customer-43348364202,1
customer-43344956202,1
customer-38782128005,1
customer-38782135305,1
customer-38782843805,1
customer-812210946,1
customer-38787029005,1
customer-38803684605,1
customer-38831352715,1
customer-38839602015,1
customer-812358526,1
customer-38840428605,1
customer-272609660,1
customer-38854234102,1
customer-38860850805,1
customer-38861318205,1
customer-272686336,1
customer-38864085715,1
customer-38868120102,1
customer-38871891505,1
customer-38879695202,1
customer-38882471102,1
customer-38887229802,1
customer-38901147705,1
customer-38919842105,1
customer-93934000,1
customer-83904274002,1
customer-38942382805,1
customer-38950528805,1
customer-38950761805,1
customer-38950792305,1
customer-38955800305,1
customer-38970901505,1
customer-38974119715,1
customer-38975542005,1
customer-94047681,1
customer-38981065202,1
customer-38984561915,1
customer-38985091905,1
customer-38987800005,1
customer-38989706802,1
customer-83897457102,1
customer-38991162415,1
customer-38998577505,1
customer-38999747205,1
customer-39003799602,1
customer-2164401,1
customer-39017690705,1
customer-39018118002,1
customer-39026234105,1
customer-39061093305,1
customer-39067607405,1
customer-39076085905,1
customer-39095522605,1
customer-43220215105,1
customer-39113844705,1
customer-273206856,1
customer-30526030,1
customer-39175087102,1
customer-39184015805,1
customer-39189984405,1
customer-39191874205,1
customer-39194177205,1
customer-39202598005,1
customer-813508301,1
customer-94443190,1
customer-39238038905,1
customer-39253252202,1
customer-43213119405,1
customer-39268984505,1
customer-2186006,1
customer-39319086602,1
customer-39326262715,1
customer-39326776802,1
customer-39327196915,1
customer-39330874715,1
customer-39331782905,1
customer-39333679202,1
customer-39334517315,1
customer-813912981,1
customer-39357923715,1
customer-39358178005,1
customer-39388123905,1
customer-814180581,1
customer-814187100,1
customer-814225891,1
customer-273604140,1
customer-39420174115,1
customer-814313820,1
customer-39427473915,1
customer-39437056802,1
customer-814341470,1
customer-39443871502,1
customer-39453068502,1
customer-39454478605,1
customer-39460023002,1
customer-39462268715,1
customer-814381530,1
customer-39477288402,1
customer-39482671502,1
customer-39498137815,1
customer-39520846005,1
customer-273623111,1
customer-39526772902,1
customer-39550098215,1
customer-814403861,1
customer-43211131505,1
customer-39561275715,1
customer-39562207815,1
customer-39564380815,1
customer-814439546,1
customer-39580415202,1
customer-814496920,1
customer-39602355402,1
customer-39604101505,1
customer-814531796,1
customer-39614456402,1
customer-39629216505,1
customer-39629672415,1
customer-39636357102,1
customer-30926060,1
customer-83882196602,1
customer-39659732515,1
customer-39660464315,1
customer-39670671705,1
customer-39687525705,1
customer-39687559705,1
customer-39691430805,1
customer-39693023602,1
customer-814954321,1
customer-39702552005,1
customer-39724235905,1
customer-815060216,1
customer-39727055502,1
customer-43146587202,1
customer-39758846905,1
customer-39776203805,1
customer-39788242415,1
customer-39804294905,1
customer-43145307805,1
customer-815088340,1
customer-39827028505,1
customer-273886480,1
customer-39836528605,1
customer-39845125805,1
customer-83868015202,1
customer-815432250,1
customer-39874141215,1
customer-39877418005,1
customer-815460516,1
customer-39886762015,1
customer-43139583405,1
customer-815638581,1
customer-39889201505,1
customer-39890453715,1
customer-39902430702,1
customer-39906890815,1
customer-39909910002,1
customer-43132217505,1
customer-43073039205,1
customer-39967221615,1
customer-91574767702,1
customer-39978842502,1
customer-816108281,1
customer-39984456915,1
customer-39985433305,1
customer-39995025605,1
customer-40005118605,1
customer-816345346,1
customer-816873651,1
customer-816904871,1
customer-40059369105,1
customer-40061312205,1
customer-816920060,1
customer-816934556,1
customer-40070339505,1
customer-40076442105,1
customer-273912856,1
customer-274244950,1
customer-40085603005,1
customer-40086569102,1
customer-43048072602,1
customer-40102595115,1
customer-40111922605,1
customer-40121162502,1
customer-274399357,1
customer-40133775305,1
customer-40137609005,1
customer-40152324505,1
customer-817146041,1
customer-40158516915,1
customer-40174601402,1
customer-40191640005,1
customer-40195679015,1
customer-40202213815,1
customer-40210737505,1
customer-274404661,1
customer-274668531,1
customer-91580788002,1
customer-817455980,1
customer-40277758602,1
customer-40294101205,1
customer-40296532215,1
customer-40330100202,1
customer-40330725805,1
customer-40336395402,1
customer-40343691305,1
customer-817505821,1
customer-817575411,1
customer-40373424015,1
customer-40381801205,1
customer-43034352102,1
customer-40384349415,1
customer-40385732705,1
customer-40391043115,1
customer-40400195015,1
customer-40410251005,1
customer-274751420,1
customer-40416625005,1
customer-40416944105,1
customer-83838845702,1
customer-40441399405,1
customer-40443546405,1
customer-40458876805,1
customer-40475892915,1
customer-42974616102,1
customer-40492028702,1
customer-40504224305,1
customer-30963734,1
customer-91574753002,1
customer-40519022815,1
customer-818106016,1
customer-275437931,1
customer-40542144902,1
customer-40548525015,1
customer-40565370702,1
customer-40565831115,1
customer-40569590205,1
customer-40573093002,1
customer-83816436902,1
customer-40593416215,1
customer-30986681,1
customer-40644994115,1
customer-40649338905,1
customer-818544656,1
customer-40660028002,1
customer-40669624505,1
customer-40673566005,1
customer-40674286805,1
customer-83814842202,1
customer-40682062215,1
customer-40689534305,1
customer-818569631,1
customer-818633742,1
customer-818660076,1
customer-40704718002,1
customer-818668266,1
customer-40727708002,1
customer-40729537405,1
customer-818678386,1
customer-40739059405,1
customer-40743312402,1
customer-40743881115,1
customer-40745208802,1
customer-40770073305,1
customer-40777679705,1
customer-83786462202,1
customer-40790055815,1
customer-40807059905,1
customer-42974449305,1
customer-40810272802,1
customer-42966571002,1
customer-275785617,1
customer-40831968902,1
customer-40832245905,1
customer-40832982005,1
customer-40835960505,1
customer-818740356,1
customer-40842646405,1
customer-42963923902,1
customer-40863431505,1
customer-40864489605,1
customer-818896136,1
customer-40866105402,1
customer-94868767,1
customer-275984407,1
customer-40869758505,1
customer-40914910205,1
customer-40929247615,1
customer-40933479505,1
customer-40933614315,1
customer-40942307405,1
customer-276006246,1
customer-40947851205,1
customer-40957935915,1
customer-819024656,1
customer-819040926,1
customer-40968697815,1
customer-83786345102,1
customer-40984437305,1
customer-819207286,1
customer-40993346705,1
customer-41001580205,1
customer-819294210,1
customer-83739721302,1
customer-41026162005,1
customer-41027551905,1
customer-41032684505,1
customer-41050616002,1
customer-42963733602,1
customer-41058360102,1
customer-41086896002,1
customer-94937604,1
customer-819492491,1
customer-41110293405,1
customer-41122281502,1
customer-41124757615,1
customer-41130012615,1
customer-41130963805,1
customer-819542871,1
customer-819595116,1
customer-41177295105,1
customer-819697596,1
customer-41209935005,1
customer-41219878005,1
customer-41229368905,1
customer-41229452405,1
customer-91574715502,1
customer-41255954705,1
customer-41257581705,1
customer-41260380402,1
customer-819835386,1
customer-819869426,1
customer-819912956,1
customer-41320676402,1
customer-41328630215,1
customer-819922776,1
customer-41339426005,1
customer-276346017,1
customer-42953661902,1
customer-41360587015,1
customer-42917477015,1
customer-83708323302,1
customer-41376257502,1
customer-41390903205,1
customer-41391687105,1
customer-41391704205,1
customer-41392118305,1
customer-820719186,1
customer-820814036,1
customer-41428857005,1
customer-41429337705,1
customer-41429346805,1
customer-41431126605,1
customer-41437566205,1
customer-41441555315,1
customer-820870706,1
customer-41446265715,1
customer-95275557,1
customer-276417777,1
customer-821157436,1
customer-41467320105,1
customer-41468783105,1
customer-821220706,1
customer-41469961905,1
customer-41471413705,1
customer-41471418705,1
customer-41478895205,1
customer-41479125005,1
customer-41479436905,1
customer-42904406005,1
customer-41497947505,1
customer-41507294505,1
customer-41515577305,1
customer-41517319505,1
customer-41517894905,1
customer-41518250005,1
customer-41518251905,1
customer-41518671305,1
customer-42881732105,1
customer-41548590605,1
customer-41549033805,1
customer-41552803205,1
customer-41567673705,1
customer-42843962415,1
customer-83696760102,1
customer-821350986,1
customer-41597819305,1
customer-41604934705,1
customer-41608693705,1
customer-276564440,1
customer-91574711502,1
customer-41618547515,1
customer-821482613,1
customer-41635040202,1
customer-41639436102,1
customer-83644375402,1
customer-821600286,1
customer-42815815505,1
customer-821612956,1
customer-41680350302,1
customer-41681965005,1
customer-821629160,1
customer-95348382,1
customer-41711912215,1
customer-42814084215,1
customer-42790942005,1
customer-42770269905,1
customer-42762724405,1
customer-276932707,1
customer-41738062815,1
customer-42751030002,1
customer-42688993605,1
customer-41796807602,1
customer-41812417505,1
customer-821940501,1
customer-95373126,1
customer-41815974705,1
customer-41817636005,1
customer-822074976,1
customer-41833942002,1
customer-41848201305,1
customer-41853090802,1
customer-41854973705,1
customer-41857611405,1
customer-41882039302,1
customer-41890684105,1
customer-41896442005,1
customer-41913993305,1
customer-41916967415,1
customer-41920919402,1
customer-41921801205,1
customer-83633880802,1
customer-41934508105,1
customer-277137577,1
customer-42679458205,1
customer-822508711,1
customer-42055614705,1
customer-42661830605,1
customer-42070805205,1
customer-822586996,1
customer-42142721115,1
customer-42158348005,1
customer-822656670,1
customer-42200856305,1
customer-42216797015,1
customer-42218432415,1
customer-277551910,1
customer-42230978705,1
customer-42641950105,1
customer-42252322105,1
customer-42253424105,1
customer-42260746205,1
customer-277584620,1
customer-42284228305,1
customer-42289009415,1
customer-42295212905,1
customer-822948386,1
customer-277608097,1
customer-823036016,1
customer-42343448605,1
customer-42358616502,1
customer-42364801402,1
customer-42386198105,1
customer-42405941315,1
customer-42571981105,1
customer-42434238805,1
customer-42437161505,1
customer-42475001015,1
customer-42480858205,1
customer-42513296715,1
customer-42516695602,1
customer-823065660,1
customer-42524038915,1
customer-42528229605,1
customer-42550771505,1
customer-42561624505,1
customer-42558042215,1
customer-277614306,1
customer-823228436,1
customer-277764070,1
customer-9178491,1
customer-823537710,1
customer-823578670,1
customer-823617951,1
customer-277921821,1
customer-823784261,1
customer-277996787,1
customer-823864406,1
customer-823896681,1
customer-823954371,1
customer-95615167,1
customer-824349381,1
customer-860054,1
customer-278314996,1
customer-824609426,1
customer-278332730,1
customer-824731270,1
customer-278380747,1
customer-824763870,1
customer-824900711,1
customer-825176330,1
customer-278584556,1
customer-825286580,1
customer-9208755,1
customer-278669530,1
customer-278783741,1
customer-278998400,1
customer-826270341,1
customer-279035646,1
customer-95738074,1
customer-95791877,1
customer-279193816,1
customer-826850786,1
customer-826958896,1
customer-826978886,1
customer-827060716,1
customer-279219077,1
customer-827154341,1
customer-827157340,1
customer-95850854,1
customer-827476316,1
customer-827533191,1
customer-827685030,1
customer-827694251,1
customer-279630631,1
customer-279833677,1
customer-83625680602,1
customer-828583540,1
customer-279897977,1
customer-828713091,1
customer-828801941,1
customer-828822501,1
customer-828870651,1
customer-828940646,1
customer-280144946,1
customer-829287256,1
customer-95875397,1
customer-829362276,1
customer-829460451,1
customer-829466220,1
customer-829472906,1
customer-829701046,1
customer-829754666,1
customer-829761440,1
customer-829786980,1
customer-829846901,1
customer-95913221,1
customer-96006387,1
customer-83624497902,1
customer-830238060,1
customer-280685560,1
customer-280739417,1
customer-280861526,1
customer-830684031,1
customer-830763611,1
customer-830887816,1
customer-830894826,1
customer-96107701,1
customer-281076710,1
customer-96216577,1
customer-281238281,1
customer-831409460,1
customer-831640696,1
customer-831651511,1
customer-281344567,1
customer-31251406,1
customer-281471831,1
customer-9223372034622010000,1
customer-832181600,1
customer-281610366,1
customer-281727570,1
customer-832557481,1
customer-832583911,1
customer-832584581,1
customer-832722691,1
customer-832908790,1
customer-281842770,1
customer-91574469302,1
customer-281936987,1
customer-833217640,1
customer-833280096,1
customer-833307310,1
customer-833443010,1
customer-281995791,1
customer-282191410,1
customer-833688466,1
customer-833926690,1
customer-833936886,1
customer-282251197,1
customer-96474147,1
customer-834109152,1
customer-834221541,1
customer-96525490,1
customer-282669797,1
customer-834325860,1
customer-96583640,1
customer-282999027,1
customer-834656761,1
customer-834783206,1
customer-834996826,1
customer-835002496,1
customer-91574336202,1
customer-835311221,1
customer-870591,1
customer-835841480,1
customer-835985991,1
customer-283573920,1
customer-836258370,1
customer-283592176,1
customer-836404710,1
customer-96644501,1
customer-96878246,1
customer-884405,1
customer-836934881,1
customer-83622104202,1
customer-284261030,1
customer-837201396,1
customer-31452534,1
customer-837564211,1
customer-83580949802,1
customer-837905076,1
customer-83566246302,1
customer-837934006,1
customer-837959246,1
customer-284459503,1
customer-838235360,1
customer-91574314802,1
customer-838350746,1
customer-838436556,1
customer-31460474,1
customer-838581396,1
customer-284628531,1
customer-838625746,1
customer-97133862,1
